State,City,District,Crime Type,Date & Time,Latitude,Longitude,Accused Age,Accused Gender,Prior Convictions,Victim Age,Victim Gender,Victim Relationship,FIR Filed,Case Status
Maharashtra,Nagpur,Nagpur,Theft,8/31/2023 6:50,21.1458,79.0882,35,Female,0,22,Male,Neighbor,No,Unsolved
Maharashtra,Pune,Pune,Kidnapping,7/3/2020 22:59,18.5204,73.8567,58,Female,5,27,Female,Colleague,Yes,Ongoing
Tamil Nadu,Chennai,Chennai,Fraud,7/25/2021 22:38,13.0827,80.2707,55,Male,2,16,Female,Neighbor,Yes,Solved
Uttar Pradesh,Kanpur,Kanpur Nagar,Theft,3/7/2020 18:44,26.4499,80.3319,28,Female,5,19,Male,Family,No,Solved
Uttar Pradesh,Barabanki,Lucknow,Murder,3/29/2023 11:58,26.8467,80.9462,57,Male,5,7,Male,Friend,No,Ongoing
Maharashtra,Pune,Pune,Murder,11/17/2023 0:02,18.5204,73.8567,56,Female,4,72,Female,Family,Yes,Ongoing
Maharashtra,Nagpur,Nagpur,Theft,5/25/2022 15:49,21.1458,79.0882,23,Male,0,40,Male,Stranger,No,Solved
Maharashtra,Pune,Pune,Fraud,11/5/2022 11:29,18.5204,73.8567,53,Female,4,14,Male,Family,No,Ongoing
Tamil Nadu,Coimbatore,Coimbatore,Assault,8/28/2020 13:48,11.0168,76.9558,60,Female,4,40,Female,Neighbor,No,Ongoing
Uttar Pradesh,Kanpur,Kanpur Nagar,Assault,10/25/2020 6:26,26.4499,80.3319,20,Male,2,68,Male,Colleague,No,Solved
Maharashtra,Mira Bhayandar,Mumbai,Assault,9/21/2020 15:37,19.076,72.8777,59,Male,2,42,Male,Colleague,No,Solved
Maharashtra,Bhiwandi,Mumbai,Kidnapping,3/26/2021 19:48,19.076,72.8777,39,Male,5,54,Male,Family,Yes,Ongoing
Tamil Nadu,Chennai,Chennai,Kidnapping,3/6/2021 7:44,13.0827,80.2707,25,Male,5,62,Female,Neighbor,No,Unsolved
Uttar Pradesh,Gosainganj,Lucknow,Kidnapping,6/20/2021 22:31,26.8467,80.9462,47,Male,2,51,Female,Friend,Yes,Ongoing
Tamil Nadu,Coimbatore,Coimbatore,Burglary,10/14/2024 0:28,11.0168,76.9558,39,Male,0,46,Male,Stranger,No,Unsolved
Tamil Nadu,Coimbatore,Coimbatore,Burglary,5/6/2021 18:58,11.0168,76.9558,40,Female,1,47,Female,Neighbor,No,Ongoing
Maharashtra,Kalyan,Mumbai,Kidnapping,11/4/2021 12:08,19.076,72.8777,31,Male,0,33,Male,Colleague,Yes,Unsolved
Uttar Pradesh,Varanasi,Varanasi,Assault,3/25/2021 0:02,25.3176,82.9739,19,Female,3,36,Male,Family,No,Solved
Maharashtra,Nagpur,Nagpur,Theft,8/6/2021 18:35,21.1458,79.0882,40,Male,4,47,Female,Colleague,No,Ongoing
Tamil Nadu,Chennai,Chennai,Fraud,11/27/2021 15:07,13.0827,80.2707,56,Female,4,18,Female,Stranger,Yes,Unsolved
Uttar Pradesh,Kanpur,Kanpur Nagar,Assault,10/25/2020 6:26,26.4499,80.3319,20,Male,2,68,Male,Colleague,No,Solved
Uttar Pradesh,Agra,Agra,Theft,11/3/2022 7:16,27.1767,78.0081,26,Female,0,71,Male,Family,Yes,Solved
Tamil Nadu,Chennai,Chennai,Burglary,8/28/2024 15:35,13.0827,80.2707,54,Female,0,65,Female,Friend,Yes,Unsolved
Maharashtra,Navi Mumbai,Mumbai,Fraud,8/22/2022 9:16,19.076,72.8777,40,Female,3,17,Male,Colleague,No,Unsolved
Maharashtra,Nagpur,Nagpur,Burglary,9/12/2024 3:25,21.1458,79.0882,50,Female,3,70,Male,Family,Yes,Ongoing
Tamil Nadu,Coimbatore,Coimbatore,Theft,7/17/2020 23:44,11.0168,76.9558,44,Male,3,35,Male,Colleague,Yes,Solved
Uttar Pradesh,Kanpur,Kanpur Nagar,Murder,11/17/2020 14:35,26.4499,80.3319,30,Male,0,6,Male,Neighbor,Yes,Unsolved
Maharashtra,Nagpur,Nagpur,Kidnapping,9/19/2023 5:34,21.1458,79.0882,59,Female,1,30,Male,Family,Yes,Unsolved
Tamil Nadu,Chennai,Chennai,Assault,5/9/2023 19:20,13.0827,80.2707,34,Male,3,42,Female,Colleague,Yes,Ongoing
Uttar Pradesh,Agra,Agra,Theft,11/3/2022 7:16,27.1767,78.0081,26,Female,0,71,Male,Family,Yes,Solved
Uttar Pradesh,Kanpur,Kanpur Nagar,Assault,12/13/2020 12:18,26.4499,80.3319,55,Male,1,48,Male,Family,Yes,Solved
Tamil Nadu,Chennai,Chennai,Murder,8/28/2022 11:17,13.0827,80.2707,58,Male,0,45,Male,Stranger,No,Unsolved
Tamil Nadu,Chennai,Chennai,Theft,1/9/2022 12:45,13.0827,80.2707,19,Female,1,70,Female,Neighbor,Yes,Ongoing
Maharashtra,Thane,Thane,Murder,7/7/2021 3:27,19.2183,72.9781,37,Female,1,17,Male,Colleague,No,Solved
Uttar Pradesh,Kanpur,Kanpur Nagar,Theft,3/7/2020 18:44,26.4499,80.3319,28,Female,5,19,Male,Family,No,Solved
Uttar Pradesh,Kanpur,Kanpur Nagar,Assault,11/16/2021 20:20,26.4499,80.3319,49,Female,4,12,Female,Stranger,No,Ongoing
Uttar Pradesh,Varanasi,Varanasi,Murder,12/8/2024 23:15,25.3176,82.9739,38,Female,4,68,Female,Friend,No,Unsolved
Maharashtra,Nagpur,Nagpur,Kidnapping,4/23/2020 0:45,21.1458,79.0882,54,Male,5,25,Male,Stranger,No,Unsolved
Tamil Nadu,Coimbatore,Coimbatore,Murder,1/3/2021 2:35,11.0168,76.9558,32,Female,2,61,Female,Colleague,No,Unsolved
Maharashtra,Navi Mumbai,Mumbai,Assault,10/6/2020 22:53,19.076,72.8777,18,Female,1,46,Male,Family,Yes,Solved
Uttar Pradesh,Kanpur,Kanpur Nagar,Murder,11/2/2024 11:20,26.4499,80.3319,31,Female,0,57,Male,Stranger,Yes,Ongoing
Uttar Pradesh,Malihabad,Lucknow,Theft,5/18/2022 16:29,26.8467,80.9462,29,Female,2,51,Male,Colleague,No,Solved
Maharashtra,Vasai,Mumbai,Murder,8/18/2020 7:44,19.076,72.8777,41,Male,4,72,Female,Neighbor,No,Unsolved
Maharashtra,Nagpur,Nagpur,Theft,8/6/2021 18:35,21.1458,79.0882,40,Male,4,47,Female,Colleague,No,Ongoing
Maharashtra,Pune,Pune,Fraud,9/25/2020 14:08,18.5204,73.8567,29,Male,5,54,Female,Family,No,Ongoing
Tamil Nadu,Coimbatore,Coimbatore,Fraud,3/31/2022 9:39,11.0168,76.9558,48,Male,5,34,Female,Friend,Yes,Solved
Uttar Pradesh,Varanasi,Varanasi,Murder,1/6/2023 18:19,25.3176,82.9739,30,Male,0,24,Male,Colleague,No,Unsolved
Maharashtra,Navi Mumbai,Mumbai,Fraud,8/22/2022 9:16,19.076,72.8777,40,Female,3,17,Male,Colleague,No,Unsolved
Maharashtra,Thane,Thane,Assault,7/16/2020 11:15,19.2183,72.9781,32,Male,2,47,Male,Stranger,No,Ongoing
Uttar Pradesh,Agra,Agra,Burglary,8/1/2023 3:44,27.1767,78.0081,41,Male,1,54,Male,Colleague,Yes,Ongoing
Maharashtra,Nagpur,Nagpur,Theft,8/6/2021 18:35,21.1458,79.0882,40,Male,4,47,Female,Colleague,No,Ongoing
Uttar Pradesh,Gosainganj,Lucknow,Assault,2/7/2022 23:04,26.8467,80.9462,47,Male,5,50,Male,Friend,Yes,Unsolved
Uttar Pradesh,Chinhat,Lucknow,Fraud,6/30/2023 7:31,26.8467,80.9462,25,Male,4,15,Male,Friend,No,Ongoing
Uttar Pradesh,Varanasi,Varanasi,Theft,12/11/2022 4:05,25.3176,82.9739,49,Male,1,43,Female,Colleague,Yes,Solved
Tamil Nadu,Coimbatore,Coimbatore,Kidnapping,7/16/2021 12:11,11.0168,76.9558,28,Female,2,33,Male,Neighbor,Yes,Unsolved
Uttar Pradesh,Bakshi Ka Talab,Lucknow,Murder,11/10/2021 18:18,26.8467,80.9462,27,Male,0,46,Female,Stranger,No,Unsolved
Tamil Nadu,Chennai,Chennai,Assault,6/5/2021 3:27,13.0827,80.2707,41,Male,5,21,Female,Neighbor,Yes,Ongoing
Maharashtra,Thane,Thane,Assault,7/16/2020 11:15,19.2183,72.9781,32,Male,2,47,Male,Stranger,No,Ongoing
Maharashtra,Dombivli,Mumbai,Theft,12/14/2022 14:16,19.076,72.8777,21,Female,2,63,Male,Colleague,Yes,Ongoing
Maharashtra,Navi Mumbai,Mumbai,Theft,10/26/2020 8:48,19.076,72.8777,32,Female,5,29,Female,Colleague,Yes,Ongoing
Tamil Nadu,Chennai,Chennai,Fraud,3/11/2024 4:07,13.0827,80.2707,47,Male,0,44,Female,Friend,Yes,Solved
Uttar Pradesh,Agra,Agra,Kidnapping,2/15/2020 18:59,27.1767,78.0081,55,Male,1,43,Male,Friend,Yes,Solved
Maharashtra,Nagpur,Nagpur,Kidnapping,12/17/2022 8:35,21.1458,79.0882,24,Female,1,43,Male,Family,Yes,Ongoing
Maharashtra,Mira Bhayandar,Mumbai,Burglary,6/19/2024 19:04,19.076,72.8777,54,Male,2,14,Male,Friend,Yes,Solved
Tamil Nadu,Chennai,Chennai,Fraud,11/27/2021 15:07,13.0827,80.2707,56,Female,4,18,Female,Stranger,Yes,Unsolved
Uttar Pradesh,Kakori,Lucknow,Theft,2/18/2020 3:01,26.8467,80.9462,39,Male,0,26,Female,Friend,No,Unsolved
Tamil Nadu,Chennai,Chennai,Murder,11/14/2023 11:48,13.0827,80.2707,42,Male,4,20,Male,Friend,Yes,Solved
Uttar Pradesh,Agra,Agra,Burglary,6/3/2021 3:12,27.1767,78.0081,22,Male,5,39,Female,Friend,No,Solved
Maharashtra,Pune,Pune,Assault,7/22/2024 17:24,18.5204,73.8567,56,Female,5,37,Female,Stranger,No,Unsolved
Uttar Pradesh,Varanasi,Varanasi,Fraud,10/10/2024 22:29,25.3176,82.9739,41,Female,2,78,Male,Friend,No,Solved
Maharashtra,Pune,Pune,Kidnapping,5/27/2022 0:48,18.5204,73.8567,47,Male,2,48,Female,Neighbor,No,Ongoing
Tamil Nadu,Chennai,Chennai,Kidnapping,5/8/2020 16:40,13.0827,80.2707,42,Male,2,73,Female,Neighbor,No,Solved
Tamil Nadu,Coimbatore,Coimbatore,Murder,1/16/2025 15:07,11.0168,76.9558,37,Female,5,42,Female,Neighbor,Yes,Unsolved
Uttar Pradesh,Malihabad,Lucknow,Theft,5/18/2022 16:29,26.8467,80.9462,29,Female,2,51,Male,Colleague,No,Solved
Maharashtra,Nagpur,Nagpur,Fraud,11/4/2024 22:50,21.1458,79.0882,57,Male,5,40,Male,Stranger,No,Unsolved
Maharashtra,Pune,Pune,Fraud,4/3/2022 22:31,18.5204,73.8567,31,Male,3,55,Female,Stranger,No,Ongoing
Uttar Pradesh,Kanpur,Kanpur Nagar,Assault,11/24/2024 2:14,26.4499,80.3319,46,Female,5,71,Female,Neighbor,No,Unsolved
Maharashtra,Pune,Pune,Theft,4/16/2021 19:06,18.5204,73.8567,42,Female,1,11,Male,Neighbor,No,Ongoing
Tamil Nadu,Chennai,Chennai,Theft,4/17/2023 10:20,13.0827,80.2707,58,Female,4,31,Male,Stranger,Yes,Ongoing
Tamil Nadu,Chennai,Chennai,Fraud,4/25/2021 4:21,13.0827,80.2707,32,Male,4,39,Female,Family,No,Ongoing
Uttar Pradesh,Kanpur,Kanpur Nagar,Assault,11/16/2021 20:20,26.4499,80.3319,49,Female,4,12,Female,Stranger,No,Ongoing
Tamil Nadu,Chennai,Chennai,Assault,6/5/2021 3:27,13.0827,80.2707,41,Male,5,21,Female,Neighbor,Yes,Ongoing
Uttar Pradesh,Agra,Agra,Assault,10/26/2021 4:10,27.1767,78.0081,24,Male,3,25,Female,Neighbor,No,Unsolved
Maharashtra,Thane,Thane,Fraud,11/22/2023 9:49,19.2183,72.9781,21,Female,4,30,Female,Family,Yes,Unsolved
Tamil Nadu,Coimbatore,Coimbatore,Assault,3/27/2020 16:42,11.0168,76.9558,45,Female,4,5,Female,Neighbor,No,Unsolved
Uttar Pradesh,Mohanlalganj,Lucknow,Theft,1/3/2025 13:10,26.8467,80.9462,39,Male,5,64,Male,Neighbor,Yes,Unsolved
Maharashtra,Nagpur,Nagpur,Theft,8/31/2023 6:50,21.1458,79.0882,35,Female,0,22,Male,Neighbor,No,Unsolved
Tamil Nadu,Chennai,Chennai,Fraud,7/25/2021 22:38,13.0827,80.2707,55,Male,2,16,Female,Neighbor,Yes,Solved
Maharashtra,Thane,Thane,Assault,7/16/2020 11:15,19.2183,72.9781,32,Male,2,47,Male,Stranger,No,Ongoing
Uttar Pradesh,Kanpur,Kanpur Nagar,Assault,11/24/2024 2:14,26.4499,80.3319,46,Female,5,71,Female,Neighbor,No,Unsolved
Tamil Nadu,Chennai,Chennai,Murder,11/14/2023 11:48,13.0827,80.2707,42,Male,4,20,Male,Friend,Yes,Solved
Uttar Pradesh,Agra,Agra,Kidnapping,2/15/2020 18:59,27.1767,78.0081,55,Male,1,43,Male,Friend,Yes,Solved
Maharashtra,Pune,Pune,Assault,7/9/2020 6:19,18.5204,73.8567,56,Male,1,44,Male,Stranger,Yes,Ongoing
Tamil Nadu,Chennai,Chennai,Fraud,7/13/2023 19:24,13.0827,80.2707,49,Male,2,68,Male,Family,Yes,Ongoing
Tamil Nadu,Chennai,Chennai,Assault,5/22/2021 14:03,13.0827,80.2707,28,Male,0,65,Male,Stranger,Yes,Solved
Tamil Nadu,Chennai,Chennai,Burglary,8/5/2021 5:41,13.0827,80.2707,37,Female,4,6,Male,Stranger,Yes,Unsolved
Uttar Pradesh,Chinhat,Lucknow,Fraud,6/30/2023 7:31,26.8467,80.9462,25,Male,4,15,Male,Friend,No,Ongoing
Uttar Pradesh,Kanpur,Kanpur Nagar,Burglary,5/17/2022 17:34,26.4499,80.3319,50,Male,0,25,Female,Friend,Yes,Ongoing
Tamil Nadu,Chennai,Chennai,Kidnapping,9/25/2023 2:39,13.0827,80.2707,53,Female,1,12,Male,Family,No,Solved
Maharashtra,Nagpur,Nagpur,Kidnapping,7/19/2024 15:16,21.1458,79.0882,26,Female,5,62,Female,Friend,Yes,Solved
Uttar Pradesh,Kanpur,Kanpur Nagar,Kidnapping,1/11/2022 10:02,26.4499,80.3319,48,Female,1,41,Female,Friend,Yes,Solved
Uttar Pradesh,Agra,Agra,Assault,10/26/2021 4:10,27.1767,78.0081,24,Male,3,25,Female,Neighbor,No,Unsolved
Uttar Pradesh,Kakori,Lucknow,Burglary,6/12/2020 2:20,26.8467,80.9462,19,Female,3,28,Male,Stranger,Yes,Solved
Maharashtra,Nagpur,Nagpur,Fraud,3/15/2024 20:44,21.1458,79.0882,40,Female,2,10,Female,Stranger,Yes,Unsolved
Maharashtra,Nagpur,Nagpur,Burglary,4/23/2020 16:56,21.1458,79.0882,57,Female,5,18,Male,Neighbor,No,Ongoing
Maharashtra,Nagpur,Nagpur,Burglary,4/23/2020 16:56,21.1458,79.0882,57,Female,5,18,Male,Neighbor,No,Ongoing
Maharashtra,Pune,Pune,Theft,7/14/2023 20:03,18.5204,73.8567,39,Male,5,43,Female,Friend,No,Ongoing
Maharashtra,Nagpur,Nagpur,Kidnapping,4/23/2020 0:45,21.1458,79.0882,54,Male,5,25,Male,Stranger,No,Unsolved
Uttar Pradesh,Varanasi,Varanasi,Assault,8/8/2022 8:06,25.3176,82.9739,59,Female,1,54,Male,Colleague,Yes,Unsolved
Uttar Pradesh,Agra,Agra,Burglary,8/1/2023 3:44,27.1767,78.0081,41,Male,1,54,Male,Colleague,Yes,Ongoing
Maharashtra,Nagpur,Nagpur,Kidnapping,9/19/2023 5:34,21.1458,79.0882,59,Female,1,30,Male,Family,Yes,Unsolved
Maharashtra,Thane,Thane,Assault,7/16/2020 11:15,19.2183,72.9781,32,Male,2,47,Male,Stranger,No,Ongoing
Uttar Pradesh,Mohanlalganj,Lucknow,Theft,1/3/2025 13:10,26.8467,80.9462,39,Male,5,64,Male,Neighbor,Yes,Unsolved
Uttar Pradesh,Kanpur,Kanpur Nagar,Kidnapping,5/13/2022 12:49,26.4499,80.3319,45,Female,5,40,Female,Family,No,Unsolved
Maharashtra,Thane,Thane,Burglary,2/1/2023 7:33,19.2183,72.9781,35,Female,3,23,Female,Stranger,No,Unsolved
Uttar Pradesh,Agra,Agra,Burglary,8/1/2023 3:44,27.1767,78.0081,41,Male,1,54,Male,Colleague,Yes,Ongoing
Tamil Nadu,Coimbatore,Coimbatore,Burglary,3/19/2020 11:51,11.0168,76.9558,30,Female,5,75,Male,Family,Yes,Unsolved
Uttar Pradesh,Gosainganj,Lucknow,Assault,7/18/2021 10:08,26.8467,80.9462,26,Female,1,19,Male,Neighbor,Yes,Solved
Uttar Pradesh,Bakshi Ka Talab,Lucknow,Fraud,4/14/2023 19:34,26.8467,80.9462,26,Male,4,29,Male,Stranger,Yes,Ongoing
Maharashtra,Nagpur,Nagpur,Murder,8/27/2020 16:48,21.1458,79.0882,44,Male,5,21,Female,Colleague,Yes,Unsolved
Maharashtra,Pune,Pune,Theft,4/16/2021 19:06,18.5204,73.8567,42,Female,1,11,Male,Neighbor,No,Ongoing
Tamil Nadu,Coimbatore,Coimbatore,Fraud,6/11/2021 3:41,11.0168,76.9558,29,Female,5,20,Male,Stranger,No,Ongoing
Uttar Pradesh,Agra,Agra,Assault,10/3/2021 12:16,27.1767,78.0081,28,Male,5,47,Male,Neighbor,No,Unsolved
Uttar Pradesh,Bakshi Ka Talab,Lucknow,Fraud,4/14/2023 19:34,26.8467,80.9462,26,Male,4,29,Male,Stranger,Yes,Ongoing
Tamil Nadu,Chennai,Chennai,Burglary,7/14/2022 21:23,13.0827,80.2707,24,Male,3,5,Female,Stranger,No,Solved
Tamil Nadu,Chennai,Chennai,Burglary,5/4/2023 7:26,13.0827,80.2707,30,Female,4,60,Female,Family,No,Ongoing
Tamil Nadu,Chennai,Chennai,Assault,5/22/2021 14:03,13.0827,80.2707,28,Male,0,65,Male,Stranger,Yes,Solved
Maharashtra,Thane,Thane,Assault,6/26/2022 14:33,19.2183,72.9781,34,Female,3,78,Male,Neighbor,Yes,Solved
Uttar Pradesh,Agra,Agra,Assault,9/9/2021 12:48,27.1767,78.0081,33,Male,5,24,Female,Colleague,Yes,Solved
Tamil Nadu,Coimbatore,Coimbatore,Fraud,4/22/2024 1:52,11.0168,76.9558,21,Female,3,16,Female,Family,No,Unsolved
Uttar Pradesh,Agra,Agra,Fraud,11/8/2022 0:25,27.1767,78.0081,38,Female,0,6,Female,Friend,Yes,Solved
Uttar Pradesh,Varanasi,Varanasi,Kidnapping,12/6/2022 19:17,25.3176,82.9739,54,Male,1,62,Male,Family,Yes,Ongoing
Tamil Nadu,Chennai,Chennai,Fraud,4/25/2021 4:21,13.0827,80.2707,32,Male,4,39,Female,Family,No,Ongoing
Maharashtra,Bhiwandi,Mumbai,Theft,4/19/2024 9:15,19.076,72.8777,51,Female,2,26,Male,Colleague,Yes,Solved
Uttar Pradesh,Varanasi,Varanasi,Kidnapping,2/6/2022 6:35,25.3176,82.9739,41,Female,4,73,Male,Stranger,Yes,Ongoing
Uttar Pradesh,Agra,Agra,Murder,1/16/2021 5:56,27.1767,78.0081,57,Female,1,32,Female,Neighbor,Yes,Solved
Uttar Pradesh,Gosainganj,Lucknow,Assault,7/18/2021 10:08,26.8467,80.9462,26,Female,1,19,Male,Neighbor,Yes,Solved
Maharashtra,Nagpur,Nagpur,Fraud,11/20/2021 15:22,21.1458,79.0882,39,Male,5,33,Male,Colleague,Yes,Unsolved
Uttar Pradesh,Agra,Agra,Theft,1/3/2024 14:28,27.1767,78.0081,35,Male,0,19,Male,Family,No,Ongoing
Tamil Nadu,Coimbatore,Coimbatore,Fraud,2/15/2020 4:37,11.0168,76.9558,51,Female,4,54,Female,Family,Yes,Unsolved
Tamil Nadu,Chennai,Chennai,Theft,1/1/2025 6:28,13.0827,80.2707,55,Male,4,10,Male,Family,Yes,Unsolved
Maharashtra,Pune,Pune,Assault,11/24/2020 6:42,18.5204,73.8567,56,Male,2,36,Female,Colleague,Yes,Unsolved
Tamil Nadu,Chennai,Chennai,Fraud,7/13/2023 19:24,13.0827,80.2707,49,Male,2,68,Male,Family,Yes,Ongoing
Maharashtra,Pune,Pune,Fraud,9/25/2020 14:08,18.5204,73.8567,29,Male,5,54,Female,Family,No,Ongoing
Maharashtra,Kalyan,Mumbai,Assault,12/29/2021 8:18,19.076,72.8777,31,Female,0,7,Male,Friend,No,Unsolved
Uttar Pradesh,Varanasi,Varanasi,Burglary,4/20/2021 2:54,25.3176,82.9739,18,Male,3,32,Female,Stranger,Yes,Ongoing
Tamil Nadu,Coimbatore,Coimbatore,Theft,7/17/2020 23:44,11.0168,76.9558,44,Male,3,35,Male,Colleague,Yes,Solved
Maharashtra,Nagpur,Nagpur,Kidnapping,11/29/2023 9:48,21.1458,79.0882,32,Male,3,76,Male,Neighbor,No,Ongoing
Uttar Pradesh,Varanasi,Varanasi,Fraud,6/9/2023 19:26,25.3176,82.9739,32,Female,5,53,Female,Friend,No,Unsolved
Maharashtra,Nagpur,Nagpur,Fraud,7/25/2020 0:24,21.1458,79.0882,28,Male,4,47,Female,Neighbor,No,Solved
Maharashtra,Thane,Thane,Theft,6/5/2024 22:18,19.2183,72.9781,55,Female,3,35,Female,Stranger,Yes,Solved
Maharashtra,Pune,Pune,Burglary,2/28/2020 3:04,18.5204,73.8567,56,Female,2,60,Male,Colleague,Yes,Ongoing
Tamil Nadu,Coimbatore,Coimbatore,Murder,1/16/2025 15:07,11.0168,76.9558,37,Female,5,42,Female,Neighbor,Yes,Unsolved
Uttar Pradesh,Varanasi,Varanasi,Murder,12/8/2024 23:15,25.3176,82.9739,38,Female,4,68,Female,Friend,No,Unsolved
Maharashtra,Nagpur,Nagpur,Fraud,9/17/2023 10:20,21.1458,79.0882,26,Male,5,13,Male,Neighbor,No,Solved
Maharashtra,Kalyan,Mumbai,Kidnapping,2/26/2024 13:29,19.076,72.8777,25,Female,3,14,Male,Family,Yes,Ongoing
Uttar Pradesh,Agra,Agra,Kidnapping,7/30/2022 18:37,27.1767,78.0081,24,Female,1,39,Male,Friend,No,Solved
Tamil Nadu,Coimbatore,Coimbatore,Assault,10/30/2023 16:47,11.0168,76.9558,23,Male,3,61,Male,Neighbor,No,Solved
Uttar Pradesh,Agra,Agra,Fraud,6/7/2020 15:55,27.1767,78.0081,52,Female,1,47,Female,Colleague,No,Ongoing
Maharashtra,Pune,Pune,Burglary,10/1/2023 22:35,18.5204,73.8567,52,Male,4,37,Male,Colleague,No,Unsolved
Maharashtra,Bhiwandi,Mumbai,Kidnapping,3/26/2021 19:48,19.076,72.8777,39,Male,5,54,Male,Family,Yes,Ongoing
Maharashtra,Thane,Thane,Burglary,2/1/2023 7:33,19.2183,72.9781,35,Female,3,23,Female,Stranger,No,Unsolved
Uttar Pradesh,Agra,Agra,Theft,1/8/2025 18:39,27.1767,78.0081,30,Female,1,11,Male,Neighbor,No,Solved
Maharashtra,Pune,Pune,Kidnapping,5/27/2022 0:48,18.5204,73.8567,47,Male,2,48,Female,Neighbor,No,Ongoing
Maharashtra,Nagpur,Nagpur,Burglary,9/12/2024 3:25,21.1458,79.0882,50,Female,3,70,Male,Family,Yes,Ongoing
Uttar Pradesh,Varanasi,Varanasi,Murder,6/19/2024 3:42,25.3176,82.9739,55,Female,5,55,Female,Family,No,Unsolved
Tamil Nadu,Chennai,Chennai,Kidnapping,5/4/2021 8:34,13.0827,80.2707,48,Male,0,65,Female,Colleague,Yes,Solved
Uttar Pradesh,Chinhat,Lucknow,Fraud,6/30/2023 7:31,26.8467,80.9462,25,Male,4,15,Male,Friend,No,Ongoing
Uttar Pradesh,Varanasi,Varanasi,Theft,1/25/2022 8:56,25.3176,82.9739,50,Male,5,79,Male,Colleague,Yes,Unsolved
Maharashtra,Nagpur,Nagpur,Murder,2/13/2024 13:46,21.1458,79.0882,58,Female,5,8,Female,Stranger,Yes,Solved
Tamil Nadu,Chennai,Chennai,Assault,7/13/2021 0:36,13.0827,80.2707,21,Female,2,57,Female,Family,Yes,Ongoing
Uttar Pradesh,Agra,Agra,Fraud,4/23/2024 21:04,27.1767,78.0081,57,Male,1,67,Female,Colleague,Yes,Unsolved
Uttar Pradesh,Agra,Agra,Kidnapping,9/24/2021 2:12,27.1767,78.0081,27,Female,4,22,Female,Friend,Yes,Unsolved
Uttar Pradesh,Varanasi,Varanasi,Murder,12/8/2024 23:15,25.3176,82.9739,38,Female,4,68,Female,Friend,No,Unsolved
Maharashtra,Vasai,Mumbai,Fraud,4/5/2022 23:40,19.076,72.8777,43,Male,5,62,Female,Neighbor,Yes,Solved
Maharashtra,Thane,Thane,Fraud,5/4/2022 0:14,19.2183,72.9781,56,Female,1,45,Male,Friend,Yes,Ongoing
Uttar Pradesh,Kanpur,Kanpur Nagar,Burglary,1/13/2023 1:50,26.4499,80.3319,46,Male,2,17,Female,Stranger,No,Unsolved
Maharashtra,Pune,Pune,Kidnapping,12/17/2021 18:12,18.5204,73.8567,39,Female,3,65,Male,Colleague,Yes,Unsolved
Maharashtra,Mira Bhayandar,Mumbai,Murder,2/6/2025 16:00,19.076,72.8777,19,Female,2,11,Female,Colleague,No,Solved
Uttar Pradesh,Varanasi,Varanasi,Assault,1/20/2021 1:40,25.3176,82.9739,49,Male,0,40,Female,Colleague,Yes,Ongoing
Maharashtra,Pune,Pune,Kidnapping,7/3/2020 22:59,18.5204,73.8567,58,Female,5,27,Female,Colleague,Yes,Ongoing
Uttar Pradesh,Agra,Agra,Murder,5/12/2021 0:15,27.1767,78.0081,37,Male,2,31,Female,Stranger,Yes,Unsolved
Uttar Pradesh,Varanasi,Varanasi,Theft,11/19/2023 23:52,25.3176,82.9739,38,Female,0,72,Female,Friend,No,Solved
Uttar Pradesh,Kanpur,Kanpur Nagar,Burglary,5/17/2022 17:34,26.4499,80.3319,50,Male,0,25,Female,Friend,Yes,Ongoing
Uttar Pradesh,Kanpur,Kanpur Nagar,Burglary,12/20/2021 2:12,26.4499,80.3319,53,Male,3,10,Male,Friend,No,Solved
Uttar Pradesh,Bakshi Ka Talab,Lucknow,Burglary,12/18/2023 2:28,26.8467,80.9462,60,Male,5,75,Male,Neighbor,No,Unsolved
Maharashtra,Thane,Mumbai,Theft,7/21/2020 14:51,19.076,72.8777,57,Female,1,16,Male,Colleague,No,Solved
Tamil Nadu,Coimbatore,Coimbatore,Fraud,8/1/2023 0:08,11.0168,76.9558,39,Female,5,71,Male,Family,Yes,Solved
Tamil Nadu,Coimbatore,Coimbatore,Kidnapping,4/16/2024 3:22,11.0168,76.9558,22,Male,1,28,Female,Friend,No,Unsolved
Uttar Pradesh,Bakshi Ka Talab,Lucknow,Fraud,4/14/2023 19:34,26.8467,80.9462,26,Male,4,29,Male,Stranger,Yes,Ongoing
Uttar Pradesh,Varanasi,Varanasi,Assault,1/20/2021 1:40,25.3176,82.9739,49,Male,0,40,Female,Colleague,Yes,Ongoing
Uttar Pradesh,Chinhat,Lucknow,Theft,3/6/2022 13:15,26.8467,80.9462,31,Male,1,50,Female,Friend,No,Solved
Uttar Pradesh,Gosainganj,Lucknow,Assault,7/18/2021 10:08,26.8467,80.9462,26,Female,1,19,Male,Neighbor,Yes,Solved
Maharashtra,Thane,Thane,Burglary,7/29/2024 4:51,19.2183,72.9781,59,Female,0,75,Male,Stranger,Yes,Unsolved
Tamil Nadu,Chennai,Chennai,Burglary,8/28/2024 15:35,13.0827,80.2707,54,Female,0,65,Female,Friend,Yes,Unsolved
Tamil Nadu,Chennai,Chennai,Fraud,9/24/2020 13:49,13.0827,80.2707,27,Female,0,70,Female,Stranger,No,Ongoing
