State,City,District,Crime Type,Date & Time,Latitude,Longitude,Accused Age,Accused Gender,Prior Convictions,Victim Age,Victim Gender,Victim Relationship,FIR Filed,Case Status,Area
Maharashtra,Thane,Thane,Cheating,9/13/2021 15:17,19.198317,73.053948,33,Female,1,21,Female,Family,No,Ongoing,Louis Wadi
Maharashtra,Thane,Thane,Assault,9/19/2024 3:47,19.293396,73.199978,33,Male,1,11,Female,Colleague,Yes,Pending,Panchpakhadi
Maharashtra,Thane,Thane,Robbery,1/16/2024 11:52,19.229796,73.144923,53,Male,3,18,Female,Neighbor,Yes,Solved,Manpada
Maharashtra,Thane,Thane,Robbery,9/26/2024 15:49,19.215971,73.015843,18,Female,1,76,Female,Friend,No,Ongoing,Kopri
Maharashtra,Thane,Thane,Robbery,7/26/2021 16:26,19.240705,73.0965,24,Female,1,35,Male,Friend,No,Solved,Louis Wadi
Maharashtra,Thane,Thane,Murder,5/17/2025 23:12,19.177063,72.921928,27,Male,2,29,Male,Family,No,Pending,Naupada
Maharashtra,Thane,Thane,Assault,6/26/2022 14:33,19.2183,72.9781,34,Female,3,78,Male,Neighbor,Yes,Solved,Vartak Nagar
Maharashtra,Thane,Thane,Cheating,8/11/2018 8:30,19.191931,73.048112,68,Female,3,34,Male,Stranger,Yes,Solved,Charai
Maharashtra,Thane,Thane,Fraud,2/16/2025 13:26,19.245832,73.080446,32,Female,0,16,Female,Stranger,Yes,Solved,Naupada
Maharashtra,Thane,Thane,Assault,4/12/2020 14:50,19.25404,73.198825,32,Male,3,7,Female,Family,Yes,Pending,Vartak Nagar
Maharashtra,Thane,Thane,Assault,2/27/2024 5:21,19.299007,73.136443,28,Female,1,37,Male,Family,Yes,Solved,Dhokali
Maharashtra,Thane,Thane,Domestic Violence,1/19/2020 17:58,19.206262,73.142613,38,Male,3,24,Male,Colleague,No,Pending,Louis Wadi
Maharashtra,Thane,Thane,Cheating,11/11/2019 12:24,19.250308,73.085782,27,Male,3,6,Male,Colleague,No,Pending,Louis Wadi
Maharashtra,Thane,Thane,Murder,5/20/2021 20:23,19.183504,72.905969,65,Male,0,72,Male,Neighbor,No,Solved,Saket
Maharashtra,Thane,Mumbai,Kidnapping,1/1/2021 5:56,19.076,72.8777,41,Male,4,80,Male,Stranger,Yes,Unsolved,Teen Hath Naka
Maharashtra,Thane,Thane,Drug Offense,8/30/2018 3:38,19.23638,73.154848,65,Female,3,39,Female,Friend,No,Solved,Kasarvadavali
Maharashtra,Thane,Thane,Theft,2/16/2025 2:50,19.186574,73.038876,32,Male,1,54,Male,Friend,No,Solved,Vartak Nagar
Maharashtra,Thane,Thane,Cybercrime,7/14/2018 18:58,19.295794,73.143209,27,Male,0,45,Male,Neighbor,Yes,Ongoing,Kolshet
Maharashtra,Thane,Thane,Drug Offense,9/29/2025 21:20,19.153538,72.901417,32,Female,5,20,Female,Colleague,Yes,Pending,Teen Hath Naka
Maharashtra,Thane,Thane,Cheating,10/4/2019 7:03,19.253539,72.911357,51,Female,1,17,Male,Family,Yes,Ongoing,Ghodbunder Road
Maharashtra,Thane,Thane,Fraud,11/4/2018 11:00,19.207238,72.920685,30,Female,3,39,Female,Colleague,Yes,Ongoing,Panchpakhadi
Maharashtra,Thane,Thane,Drug Offense,7/25/2025 10:16,19.274559,72.926319,69,Male,1,78,Female,Stranger,No,Pending,Brahmand
Maharashtra,Thane,Thane,Kidnapping,2/22/2018 17:33,19.150262,73.157675,55,Female,0,31,Female,Neighbor,No,Solved,Teen Hath Naka
Maharashtra,Thane,Thane,Fraud,12/18/2022 5:44,19.153977,73.186019,63,Female,1,78,Female,Colleague,No,Solved,Naupada
Maharashtra,Thane,Thane,Cheating,8/28/2024 1:22,19.189439,73.139854,49,Male,1,25,Female,Family,Yes,Pending,Kasarvadavali
Maharashtra,Thane,Thane,Kidnapping,11/9/2024 18:52,19.201124,72.940985,37,Female,2,16,Female,Colleague,Yes,Solved,Charai
Maharashtra,Thane,Thane,Cybercrime,12/14/2025 14:41,19.168223,73.07575,70,Male,2,75,Male,Stranger,No,Pending,Dhokali
Maharashtra,Thane,Thane,Murder,5/30/2021 19:12,19.248507,73.103033,24,Male,1,6,Male,Colleague,No,Solved,Panchpakhadi
Maharashtra,Thane,Thane,Drug Offense,9/9/2020 21:15,19.178167,73.17712,30,Female,5,75,Female,Colleague,No,Ongoing,Majiwada
Maharashtra,Thane,Thane,Cheating,5/27/2020 9:47,19.288043,73.007498,56,Male,3,49,Female,Neighbor,Yes,Solved,Wagle Estate
Maharashtra,Thane,Thane,Fraud,12/31/2020 14:24,19.219659,72.998808,41,Male,0,24,Female,Friend,Yes,Solved,Vartak Nagar
Maharashtra,Thane,Thane,Drug Offense,7/7/2019 1:05,19.153896,72.971616,61,Female,2,48,Male,Neighbor,Yes,Solved,Wagle Estate
Maharashtra,Thane,Thane,Domestic Violence,7/13/2024 17:07,19.295529,73.087333,68,Male,0,38,Male,Colleague,Yes,Ongoing,Charai
Maharashtra,Thane,Thane,Drug Offense,2/26/2020 12:51,19.274177,73.017045,55,Male,2,50,Male,Colleague,No,Ongoing,Kolshet
Maharashtra,Thane,Thane,Cheating,8/22/2022 20:29,19.219802,73.069755,37,Male,0,28,Female,Friend,No,Solved,Majiwada
Maharashtra,Thane,Thane,Assault,5/17/2018 1:08,19.254927,72.976719,21,Female,4,21,Male,Friend,Yes,Solved,Manpada
Maharashtra,Thane,Thane,Kidnapping,3/26/2024 5:58,19.274465,73.186357,24,Male,2,26,Male,Neighbor,Yes,Solved,Majiwada
Maharashtra,Thane,Thane,Cybercrime,1/11/2025 2:01,19.185835,73.057166,28,Male,4,38,Female,Neighbor,No,Solved,Saket
Maharashtra,Thane,Mumbai,Theft,7/21/2020 14:51,19.076,72.8777,57,Female,1,16,Male,Colleague,No,Solved,Majiwada
Maharashtra,Thane,Thane,Kidnapping,8/4/2018 13:29,19.212565,72.944064,27,Male,2,49,Male,Stranger,Yes,Ongoing,Dhokali
Maharashtra,Thane,Thane,Burglary,5/31/2024 2:31,19.2183,72.9781,44,Female,5,61,Male,Colleague,No,Solved,Majiwada
Maharashtra,Thane,Thane,Cybercrime,12/2/2023 7:16,19.182564,72.922345,63,Male,5,15,Male,Friend,Yes,Ongoing,Ghodbunder Road
Maharashtra,Thane,Thane,Cheating,9/7/2023 21:43,19.20343,73.021895,35,Female,1,56,Male,Stranger,Yes,Pending,Brahmand
Maharashtra,Thane,Thane,Burglary,7/29/2024 4:51,19.2183,72.9781,59,Female,0,75,Male,Stranger,Yes,Unsolved,Kasarvadavali
Maharashtra,Thane,Thane,Theft,1/20/2023 10:12,19.291773,73.044433,21,Female,2,62,Male,Stranger,No,Pending,Kolshet
Maharashtra,Thane,Thane,Fraud,6/4/2022 9:35,19.293947,72.902102,49,Female,4,35,Female,Stranger,Yes,Solved,Kasarvadavali
Maharashtra,Thane,Thane,Murder,3/21/2023 4:12,19.256362,73.069582,39,Male,0,11,Female,Friend,Yes,Ongoing,Majiwada
Maharashtra,Thane,Thane,Fraud,7/13/2019 12:24,19.258451,73.061136,50,Female,5,45,Male,Colleague,No,Ongoing,Manpada
Maharashtra,Thane,Thane,Cheating,11/9/2019 11:57,19.260024,72.942195,65,Male,3,42,Male,Neighbor,Yes,Ongoing,Louis Wadi
Maharashtra,Thane,Thane,Murder,1/17/2018 13:19,19.265823,73.131794,48,Male,0,71,Female,Friend,Yes,Pending,Vartak Nagar
Maharashtra,Thane,Thane,Assault,1/9/2020 7:44,19.16879,73.148793,37,Male,5,60,Male,Family,No,Ongoing,Panchpakhadi
Maharashtra,Thane,Thane,Murder,9/20/2021 8:10,19.161997,73.108886,25,Female,5,54,Male,Friend,Yes,Solved,Ghodbunder Road
Maharashtra,Thane,Thane,Kidnapping,6/14/2025 22:20,19.201262,73.090145,31,Female,0,27,Female,Family,No,Ongoing,Kasarvadavali
Maharashtra,Thane,Thane,Assault,7/16/2020 11:15,19.2183,72.9781,32,Male,2,47,Male,Stranger,No,Ongoing,Naupada
Maharashtra,Thane,Thane,Theft,5/8/2024 3:07,19.278777,73.184152,25,Male,3,55,Male,Neighbor,Yes,Ongoing,Kopri
Maharashtra,Thane,Thane,Domestic Violence,7/17/2024 10:48,19.166516,73.029636,51,Female,1,63,Male,Stranger,Yes,Pending,Ghodbunder Road
Maharashtra,Thane,Thane,Robbery,2/28/2018 18:33,19.28516,73.125293,63,Male,4,40,Female,Stranger,No,Solved,Patlipada
Maharashtra,Thane,Thane,Theft,6/13/2022 23:08,19.205679,73.052869,67,Female,1,30,Female,Neighbor,No,Pending,Patlipada
Maharashtra,Thane,Thane,Cybercrime,4/1/2019 18:44,19.288225,73.192505,20,Female,0,13,Male,Neighbor,Yes,Solved,Charai
Maharashtra,Thane,Thane,Kidnapping,9/26/2022 8:13,19.285169,72.96145,52,Female,3,43,Male,Colleague,Yes,Solved,Manpada
Maharashtra,Thane,Thane,Robbery,3/13/2018 11:14,19.174898,72.954386,29,Female,5,57,Male,Neighbor,No,Pending,Dhokali
Maharashtra,Thane,Thane,Robbery,5/3/2021 10:58,19.232276,72.910029,58,Female,2,23,Female,Family,No,Solved,Vartak Nagar
Maharashtra,Thane,Thane,Drug Offense,3/27/2021 10:30,19.198963,72.942609,28,Male,3,64,Male,Family,No,Pending,Patlipada
Maharashtra,Thane,Thane,Theft,7/23/2025 3:00,19.203985,73.100457,37,Male,4,23,Male,Friend,Yes,Ongoing,Charai
Maharashtra,Thane,Thane,Domestic Violence,2/2/2019 2:38,19.287894,73.152207,51,Female,0,44,Male,Colleague,No,Solved,Majiwada
Maharashtra,Thane,Thane,Murder,8/9/2021 5:24,19.155477,73.107655,37,Male,5,38,Female,Stranger,Yes,Solved,Wagle Estate
Maharashtra,Thane,Thane,Cybercrime,3/24/2023 9:44,19.245107,73.054369,52,Male,2,75,Male,Colleague,No,Ongoing,Kopri
Maharashtra,Thane,Thane,Murder,9/3/2023 23:02,19.203931,73.047914,49,Male,2,44,Female,Neighbor,No,Pending,Ghodbunder Road
Maharashtra,Thane,Thane,Kidnapping,9/15/2019 21:08,19.218291,73.149208,18,Female,0,12,Male,Neighbor,Yes,Pending,Majiwada
Maharashtra,Thane,Thane,Drug Offense,9/25/2025 8:18,19.255379,72.904227,39,Female,5,13,Male,Friend,Yes,Ongoing,Patlipada
Maharashtra,Thane,Thane,Drug Offense,4/24/2023 8:08,19.218656,72.99666,57,Male,2,19,Male,Neighbor,Yes,Pending,Saket
Maharashtra,Thane,Thane,Robbery,1/21/2025 13:16,19.191651,73.071069,58,Female,5,64,Male,Stranger,No,Ongoing,Kopri
Maharashtra,Thane,Thane,Drug Offense,12/13/2025 3:14,19.280476,73.164296,26,Female,0,8,Male,Neighbor,Yes,Ongoing,Manpada
Maharashtra,Thane,Thane,Cybercrime,10/8/2020 2:57,19.222313,72.964487,64,Female,5,78,Male,Neighbor,Yes,Solved,Panchpakhadi
Maharashtra,Thane,Thane,Cheating,7/11/2025 18:22,19.297547,73.132598,49,Female,2,44,Male,Friend,No,Pending,Saket
Maharashtra,Thane,Thane,Fraud,3/26/2024 1:27,19.276376,73.106485,36,Male,0,65,Male,Stranger,No,Ongoing,Naupada
Maharashtra,Thane,Thane,Fraud,3/6/2019 3:14,19.180706,72.975318,37,Female,3,33,Female,Family,Yes,Solved,Dhokali
Maharashtra,Thane,Thane,Kidnapping,2/11/2020 15:03,19.271612,73.053943,48,Male,4,39,Male,Neighbor,No,Solved,Kolshet
Maharashtra,Thane,Thane,Fraud,1/25/2024 8:18,19.270257,72.975742,16,Female,2,51,Male,Family,Yes,Ongoing,Naupada
Maharashtra,Thane,Thane,Cybercrime,3/10/2025 14:37,19.15136,73.010184,22,Female,2,55,Male,Family,No,Solved,Kolshet
Maharashtra,Thane,Thane,Theft,5/5/2021 22:08,19.196755,73.075196,20,Male,2,31,Female,Stranger,Yes,Solved,Louis Wadi
Maharashtra,Thane,Thane,Drug Offense,4/7/2021 7:02,19.279144,73.174459,25,Female,1,42,Female,Friend,Yes,Solved,Vartak Nagar
Maharashtra,Thane,Thane,Cheating,2/9/2025 19:17,19.241402,73.098353,42,Male,3,32,Male,Family,Yes,Pending,Teen Hath Naka
Maharashtra,Thane,Thane,Theft,11/8/2022 8:15,19.2183,72.9781,19,Female,3,32,Male,Stranger,No,Unsolved,Vartak Nagar
Maharashtra,Thane,Thane,Theft,10/5/2021 11:51,19.156271,72.917885,29,Male,5,80,Female,Neighbor,No,Solved,Wagle Estate
Maharashtra,Thane,Thane,Kidnapping,12/10/2019 22:20,19.298008,73.113442,42,Female,4,57,Male,Colleague,Yes,Ongoing,Wagle Estate
Maharashtra,Thane,Thane,Kidnapping,5/6/2021 9:43,19.274114,73.167796,22,Female,0,71,Male,Friend,No,Solved,Wagle Estate
Maharashtra,Thane,Thane,Robbery,11/22/2019 15:49,19.193437,73.078054,66,Female,1,32,Male,Family,No,Solved,Charai
Maharashtra,Thane,Thane,Assault,12/9/2025 0:41,19.214143,72.929633,29,Female,1,6,Female,Neighbor,Yes,Solved,Kolshet
Maharashtra,Thane,Thane,Domestic Violence,3/15/2025 6:42,19.192687,72.937056,22,Male,4,30,Male,Neighbor,Yes,Pending,Louis Wadi
Maharashtra,Thane,Thane,Fraud,11/20/2022 15:25,19.241789,72.93438,22,Male,2,20,Female,Family,Yes,Ongoing,Kolshet
Maharashtra,Thane,Thane,Robbery,3/28/2019 4:41,19.297928,72.959311,16,Female,3,64,Male,Stranger,No,Pending,Kolshet
Maharashtra,Thane,Thane,Murder,2/4/2023 13:47,19.178077,72.95652,40,Male,5,79,Female,Colleague,No,Pending,Saket
Maharashtra,Thane,Thane,Fraud,12/10/2025 18:31,19.179803,73.043316,30,Male,4,59,Male,Family,Yes,Ongoing,Panchpakhadi
Maharashtra,Thane,Thane,Kidnapping,2/20/2024 11:21,19.244025,73.111088,52,Male,5,47,Female,Colleague,No,Ongoing,Naupada
Maharashtra,Thane,Thane,Drug Offense,10/19/2020 5:44,19.275654,73.121151,66,Male,0,11,Female,Colleague,No,Pending,Naupada
Maharashtra,Thane,Thane,Cheating,12/3/2020 9:47,19.193848,73.085622,18,Male,0,45,Male,Family,No,Ongoing,Kasarvadavali
Maharashtra,Thane,Thane,Assault,5/17/2025 12:24,19.162452,73.070423,24,Female,2,42,Male,Colleague,Yes,Solved,Wagle Estate
Maharashtra,Thane,Thane,Assault,11/8/2021 11:48,19.277415,73.045214,37,Male,4,80,Male,Neighbor,Yes,Ongoing,Louis Wadi
Maharashtra,Thane,Thane,Domestic Violence,1/25/2019 9:34,19.270692,73.056114,41,Male,4,20,Male,Family,No,Pending,Brahmand
Maharashtra,Thane,Thane,Drug Offense,9/6/2021 6:57,19.171702,73.183439,42,Male,5,33,Male,Neighbor,No,Ongoing,Charai
Maharashtra,Thane,Thane,Assault,1/20/2022 6:23,19.224853,73.081798,23,Female,4,71,Male,Colleague,No,Pending,Louis Wadi
Maharashtra,Thane,Thane,Murder,12/3/2022 16:14,19.277231,72.909324,24,Female,1,60,Female,Colleague,No,Solved,Kolshet
Maharashtra,Thane,Thane,Cheating,9/4/2025 2:29,19.260428,72.903079,32,Male,0,42,Male,Stranger,No,Pending,Kasarvadavali
Maharashtra,Thane,Thane,Robbery,8/19/2025 13:11,19.237587,73.159202,43,Female,5,26,Female,Colleague,Yes,Ongoing,Majiwada
Maharashtra,Thane,Thane,Theft,12/8/2019 16:53,19.253126,73.174383,46,Female,2,34,Female,Friend,Yes,Pending,Manpada
Maharashtra,Thane,Thane,Murder,11/28/2021 9:43,19.2183,72.9781,45,Female,4,72,Female,Family,No,Unsolved,Kasarvadavali
Maharashtra,Thane,Thane,Robbery,6/30/2024 14:40,19.216064,73.187925,17,Female,3,21,Male,Colleague,No,Ongoing,Louis Wadi
Maharashtra,Thane,Thane,Kidnapping,3/14/2023 16:40,19.276306,73.163743,16,Male,5,48,Male,Friend,Yes,Ongoing,Majiwada
Maharashtra,Thane,Thane,Murder,8/30/2024 19:19,19.214513,73.119192,43,Female,4,70,Female,Stranger,Yes,Solved,Brahmand
Maharashtra,Thane,Thane,Cybercrime,1/2/2019 14:46,19.251322,73.195842,38,Female,5,7,Male,Friend,No,Solved,Brahmand
Maharashtra,Thane,Thane,Robbery,9/3/2018 10:30,19.176157,72.98467,57,Female,5,32,Male,Family,No,Ongoing,Vartak Nagar
Maharashtra,Thane,Thane,Theft,9/27/2021 5:23,19.16073,72.955608,22,Male,5,18,Male,Neighbor,Yes,Pending,Ghodbunder Road
Maharashtra,Thane,Thane,Fraud,5/4/2022 0:14,19.2183,72.9781,56,Female,1,45,Male,Friend,Yes,Ongoing,Ghodbunder Road
Maharashtra,Thane,Thane,Theft,6/5/2024 22:18,19.2183,72.9781,55,Female,3,35,Female,Stranger,Yes,Solved,Teen Hath Naka
Maharashtra,Thane,Thane,Robbery,1/8/2024 22:55,19.193539,73.170132,23,Male,5,54,Male,Stranger,Yes,Ongoing,Patlipada
Maharashtra,Thane,Thane,Assault,7/29/2023 2:38,19.157775,72.946651,32,Male,5,19,Male,Friend,Yes,Solved,Brahmand
Maharashtra,Thane,Thane,Robbery,4/21/2021 6:37,19.289673,72.97107,29,Male,1,24,Female,Colleague,Yes,Solved,Saket
Maharashtra,Thane,Thane,Kidnapping,11/23/2023 2:35,19.28026,73.176963,33,Female,1,75,Male,Colleague,No,Pending,Vartak Nagar
Maharashtra,Thane,Thane,Theft,10/18/2024 20:33,19.245954,73.088047,33,Male,4,65,Female,Family,No,Ongoing,Kolshet
Maharashtra,Thane,Thane,Assault,12/24/2021 22:10,19.222287,72.947841,39,Female,5,37,Male,Neighbor,Yes,Ongoing,Louis Wadi
Maharashtra,Thane,Thane,Theft,5/14/2019 4:11,19.154165,73.167336,42,Female,5,5,Female,Friend,Yes,Ongoing,Dhokali
Maharashtra,Thane,Thane,Cybercrime,6/24/2022 23:18,19.174854,73.169889,53,Male,2,55,Male,Friend,Yes,Solved,Panchpakhadi
Maharashtra,Thane,Thane,Domestic Violence,10/28/2020 17:27,19.238073,73.1741,30,Male,1,60,Male,Friend,Yes,Ongoing,Manpada
Maharashtra,Thane,Thane,Domestic Violence,1/30/2021 15:07,19.190257,72.96093,50,Male,1,70,Female,Friend,No,Solved,Manpada
Maharashtra,Thane,Thane,Fraud,10/11/2025 17:36,19.196616,73.076227,32,Male,5,10,Male,Neighbor,No,Solved,Kolshet
Maharashtra,Thane,Thane,Fraud,4/26/2020 3:41,19.232013,72.905659,42,Male,5,8,Male,Friend,Yes,Solved,Majiwada
Maharashtra,Thane,Thane,Theft,10/2/2023 2:14,19.150936,73.12117,29,Female,0,21,Female,Family,Yes,Pending,Brahmand
Maharashtra,Thane,Thane,Murder,3/24/2019 9:14,19.280708,72.985143,50,Female,2,61,Male,Stranger,Yes,Pending,Kasarvadavali
Maharashtra,Thane,Thane,Cheating,9/30/2018 12:20,19.284976,72.965231,20,Female,0,58,Male,Friend,Yes,Ongoing,Vartak Nagar
Maharashtra,Thane,Thane,Domestic Violence,6/6/2020 6:27,19.160413,73.172835,40,Female,2,12,Male,Family,No,Solved,Charai
Maharashtra,Thane,Thane,Assault,12/29/2019 16:36,19.177316,73.03455,18,Male,5,50,Male,Colleague,No,Solved,Naupada
Maharashtra,Thane,Thane,Domestic Violence,8/5/2018 4:47,19.201187,72.936389,67,Female,4,15,Female,Neighbor,No,Pending,Charai
Maharashtra,Thane,Thane,Drug Offense,4/13/2022 17:19,19.229381,73.161066,49,Male,2,5,Female,Family,Yes,Solved,Majiwada
Maharashtra,Thane,Thane,Assault,1/7/2023 22:25,19.2183,72.9781,25,Female,4,45,Male,Stranger,No,Unsolved,Manpada
Maharashtra,Thane,Thane,Kidnapping,3/2/2023 3:32,19.150257,73.068575,22,Male,4,72,Male,Stranger,No,Solved,Dhokali
Maharashtra,Thane,Thane,Murder,5/4/2021 11:12,19.255114,73.112011,22,Female,4,10,Female,Neighbor,No,Solved,Wagle Estate
Maharashtra,Thane,Thane,Murder,10/25/2020 21:06,19.246346,73.066076,48,Female,4,75,Male,Neighbor,Yes,Pending,Louis Wadi
Maharashtra,Thane,Thane,Robbery,2/14/2021 18:21,19.174792,73.199435,31,Male,2,27,Female,Neighbor,Yes,Solved,Louis Wadi
Maharashtra,Thane,Thane,Theft,3/30/2018 7:22,19.220857,72.952831,29,Female,3,36,Male,Colleague,Yes,Solved,Patlipada
Maharashtra,Thane,Thane,Theft,3/15/2022 19:54,19.253652,73.005576,50,Male,3,58,Female,Friend,Yes,Solved,Kasarvadavali
Maharashtra,Thane,Thane,Cybercrime,10/8/2022 0:20,19.15738,72.91588,25,Female,1,75,Female,Stranger,Yes,Solved,Vartak Nagar
Maharashtra,Thane,Thane,Drug Offense,3/22/2022 8:59,19.259641,73.012723,63,Female,2,19,Female,Family,Yes,Pending,Vartak Nagar
Maharashtra,Thane,Thane,Domestic Violence,11/5/2024 12:42,19.193848,73.086896,33,Male,0,47,Male,Stranger,No,Pending,Patlipada
Maharashtra,Thane,Thane,Theft,8/6/2023 12:50,19.279869,73.026262,37,Female,5,67,Female,Family,Yes,Ongoing,Naupada
Maharashtra,Thane,Thane,Cybercrime,11/5/2021 13:58,19.180584,73.190459,18,Male,1,65,Male,Friend,Yes,Pending,Brahmand
Maharashtra,Thane,Thane,Robbery,3/24/2020 12:59,19.230867,73.131553,66,Female,2,72,Female,Neighbor,Yes,Solved,Majiwada
Maharashtra,Thane,Thane,Robbery,7/10/2021 6:13,19.234145,73.151283,21,Female,4,28,Female,Friend,Yes,Solved,Majiwada
Maharashtra,Thane,Thane,Murder,8/30/2018 16:16,19.275994,73.19987,21,Male,2,77,Female,Family,Yes,Solved,Wagle Estate
Maharashtra,Thane,Thane,Assault,7/14/2018 0:30,19.291042,73.150314,57,Male,0,14,Female,Family,Yes,Pending,Charai
Maharashtra,Thane,Thane,Cybercrime,4/16/2021 20:54,19.272633,73.082069,29,Female,0,27,Female,Friend,Yes,Ongoing,Vartak Nagar
Maharashtra,Thane,Thane,Drug Offense,10/29/2021 0:53,19.283502,73.185438,55,Female,2,30,Male,Colleague,Yes,Pending,Kasarvadavali
Maharashtra,Thane,Thane,Fraud,6/11/2025 23:39,19.226065,73.162562,63,Male,1,39,Male,Colleague,Yes,Pending,Panchpakhadi
Maharashtra,Thane,Thane,Domestic Violence,9/24/2025 2:32,19.274643,72.976518,51,Male,5,19,Male,Stranger,No,Pending,Teen Hath Naka
Maharashtra,Thane,Thane,Drug Offense,4/8/2023 23:59,19.161922,73.118832,34,Male,3,32,Female,Stranger,No,Solved,Kopri
Maharashtra,Thane,Thane,Drug Offense,12/4/2023 0:06,19.167423,73.052459,34,Female,1,28,Male,Neighbor,Yes,Solved,Vartak Nagar
Maharashtra,Thane,Thane,Murder,11/20/2024 12:43,19.25182,73.047675,69,Male,1,6,Female,Colleague,No,Ongoing,Louis Wadi
Maharashtra,Thane,Thane,Fraud,7/18/2018 8:48,19.280664,73.113507,41,Female,0,35,Male,Neighbor,No,Ongoing,Majiwada
Maharashtra,Thane,Thane,Murder,6/19/2022 6:55,19.26945,73.01222,26,Male,0,14,Female,Colleague,No,Solved,Teen Hath Naka
Maharashtra,Thane,Mumbai,Kidnapping,1/1/2021 5:56,19.076,72.8777,41,Male,4,80,Male,Stranger,Yes,Unsolved,Vartak Nagar
Maharashtra,Thane,Thane,Theft,12/14/2020 17:44,19.216306,73.010009,48,Male,3,10,Male,Neighbor,Yes,Ongoing,Wagle Estate
Maharashtra,Thane,Thane,Murder,5/4/2021 17:48,19.177602,72.935618,40,Female,4,62,Male,Stranger,No,Pending,Brahmand
Maharashtra,Thane,Thane,Drug Offense,11/21/2025 6:32,19.152911,73.122155,54,Male,4,36,Female,Family,No,Solved,Charai
Maharashtra,Thane,Thane,Cheating,2/10/2024 13:43,19.269102,73.034676,50,Male,3,20,Male,Family,No,Pending,Teen Hath Naka
Maharashtra,Thane,Thane,Drug Offense,2/20/2018 3:57,19.18033,73.067204,27,Male,3,13,Male,Colleague,No,Ongoing,Patlipada
Maharashtra,Thane,Thane,Kidnapping,7/2/2023 5:06,19.150381,73.054989,20,Male,4,26,Male,Family,Yes,Pending,Ghodbunder Road
Maharashtra,Thane,Thane,Fraud,11/22/2023 9:49,19.2183,72.9781,21,Female,4,30,Female,Family,Yes,Unsolved,Manpada
Maharashtra,Thane,Thane,Assault,4/16/2019 21:29,19.236438,73.141822,51,Male,3,31,Male,Friend,No,Pending,Patlipada
Maharashtra,Thane,Thane,Domestic Violence,12/10/2025 19:03,19.19175,73.112164,60,Female,5,74,Female,Stranger,Yes,Solved,Naupada
Maharashtra,Thane,Thane,Robbery,11/11/2022 6:54,19.289679,72.977144,64,Female,0,41,Female,Colleague,Yes,Solved,Saket
Maharashtra,Thane,Thane,Cheating,3/2/2021 13:33,19.220533,73.036838,60,Male,4,51,Male,Family,Yes,Solved,Patlipada
Maharashtra,Thane,Thane,Fraud,8/5/2024 23:45,19.225376,73.081396,45,Male,4,13,Male,Stranger,No,Solved,Saket
Maharashtra,Thane,Thane,Kidnapping,1/18/2018 19:47,19.244944,72.984915,54,Female,0,49,Female,Family,Yes,Pending,Charai
Maharashtra,Thane,Thane,Fraud,5/19/2019 18:45,19.1795,73.051869,49,Female,3,21,Male,Colleague,Yes,Ongoing,Charai
Maharashtra,Thane,Thane,Burglary,5/31/2024 2:31,19.2183,72.9781,44,Female,5,61,Male,Colleague,No,Solved,Wagle Estate
Maharashtra,Thane,Thane,Murder,7/14/2020 9:48,19.17114,73.055305,52,Male,0,27,Female,Neighbor,Yes,Pending,Manpada
Maharashtra,Thane,Thane,Theft,6/16/2023 15:44,19.2183,72.9781,53,Female,1,66,Male,Stranger,No,Ongoing,Vartak Nagar
Maharashtra,Thane,Thane,Cheating,11/12/2022 10:23,19.280027,73.073602,27,Female,5,49,Female,Colleague,Yes,Pending,Teen Hath Naka
Maharashtra,Thane,Thane,Cybercrime,6/24/2019 16:52,19.177545,72.963296,53,Male,5,5,Male,Family,Yes,Pending,Patlipada
Maharashtra,Thane,Thane,Murder,1/17/2019 21:50,19.219192,73.160749,65,Female,5,15,Female,Family,No,Solved,Brahmand
Maharashtra,Thane,Thane,Kidnapping,10/5/2020 11:00,19.215922,72.987697,23,Male,2,23,Female,Colleague,No,Ongoing,Patlipada
Maharashtra,Thane,Thane,Cheating,8/27/2021 6:51,19.154196,72.925913,39,Male,0,77,Male,Family,Yes,Pending,Vartak Nagar
Maharashtra,Thane,Thane,Domestic Violence,7/6/2023 0:57,19.15384,73.079875,62,Male,4,35,Female,Friend,Yes,Pending,Manpada
Maharashtra,Thane,Thane,Cheating,6/16/2023 9:23,19.231727,73.069707,56,Male,2,77,Female,Friend,No,Solved,Kasarvadavali
Maharashtra,Thane,Thane,Kidnapping,5/2/2022 15:01,19.154418,73.022151,37,Male,2,52,Female,Neighbor,Yes,Pending,Teen Hath Naka
Maharashtra,Thane,Thane,Fraud,10/5/2020 8:31,19.201357,72.951833,19,Male,5,76,Male,Neighbor,No,Ongoing,Teen Hath Naka
Maharashtra,Thane,Thane,Murder,11/13/2021 22:11,19.234294,73.013002,61,Female,1,49,Male,Neighbor,No,Ongoing,Kolshet
Maharashtra,Thane,Thane,Assault,12/27/2018 13:12,19.208793,72.944849,48,Male,3,42,Female,Stranger,No,Ongoing,Naupada
Maharashtra,Thane,Thane,Domestic Violence,5/7/2025 10:53,19.220278,73.096556,37,Male,5,54,Female,Stranger,No,Solved,Majiwada
Maharashtra,Thane,Thane,Robbery,6/18/2019 13:44,19.233119,72.921493,25,Male,2,58,Male,Neighbor,No,Solved,Brahmand
Maharashtra,Thane,Thane,Fraud,2/12/2019 16:28,19.209845,73.143003,34,Male,3,7,Male,Neighbor,Yes,Ongoing,Louis Wadi
